"customer_id","customer_name","birth_year","birth_month","gender","address","address_2","city","state_abv","zip_code","per_capita_income_for_zip_code","customer_annual_income"
770,"Zaylee Anderson",1990,5,"Female","8265 Mountain View Drive",NULL,"Berlin","WI","54923",19059,38861
771,"Henrik Johnson",1987,4,"Male","549 Rose Drive","13","Thibodaux","LA","70301",22223,45312
772,"Gerald Myers",1956,12,"Male","39126 El Camino Boulevard",NULL,"Alhambra","CA","91801",21178,43180
773,"Stella Masvidal",1994,10,"Female","79 Hill Avenue",NULL,"Andover","MN","55304",29580,60310
774,"Leila Ryan",1955,11,"Female","6606 Jefferson Avenue",NULL,"Moreno Valley","CA","92553",15079,30747
775,"Tate Garcia",1998,9,"Male","740 Burns Lane",NULL,"Pueblo","CO","81007",21394,43617
776,"Lillie Mitchell",1968,7,"Female","32299 Federal Street",NULL,"Janesville","WI","53546",21278,43386
777,"Vanessa Sullivan",1958,2,"Female","690 Oak Street","3","Milwaukee","WI","53224",19483,36465
778,"Duncan Torres",1948,1,"Male","5138 North Drive",NULL,"San Francisco","CA","94131",51692,65055
779,"Randy Sadr",1998,6,"Male","2537 Forest Boulevard",NULL,"Ennis","TX","75119",18112,36924
780,"Leif Howard",1985,11,"Male","860 George Avenue",NULL,"Calistoga","CA","94515",21373,43579
781,"Elias Collins",1965,12,"Male","498 Littlewood Avenue",NULL,"Rochester","MN","55901",26478,53986
782,"Kailyn Ramirez",1998,9,"Female","95 Burns Drive",NULL,"Cambridge","MA","2138",47637,97127
783,"Calvin Peres",1967,4,"Male","514 Pine Boulevard",NULL,"Stamford","CT","6906",34138,69604
784,"Marissa Bailey",1971,1,"Female","97536 Summit Street","212","Cedar Park","TX","78613",30418,62019
785,"Henrik Farhad",2000,11,"Male","723 Summit Drive",NULL,"Inglewood","CA","90301",15965,32550
786,"Holden Howard",1989,4,"Male","445 Fifth Avenue",NULL,"Lost Creek","WV","26385",17701,36092
787,"Lincoln Sanders",1964,7,"Male","287 Pine Lane",NULL,"Mountlake Terrace","WA","98043",23668,48259
788,"Zahir Gomez",1977,11,"Male","3835 Norfolk Street","35","Paragould","AR","72450",15447,31499
789,"Brielle Ortiz",1983,7,"Female","65 Fifth Lane","3","Abbeville","SC","29620",15243,31079
790,"Jaxson Brown",1973,8,"Male","1833 George Drive",NULL,"Miami","FL","33186",23244,47395
791,"Eduardo Torres",1977,10,"Male","663 Summit Boulevard","368","Brooklyn","NY","11210",23316,47542
792,"Marcelo Flores",1962,1,"Male","3385 Hill Lane","6","Burke","VA","22015",35563,72510
793,"Nixon Butler",1972,2,"Male","8849 West Drive",NULL,"Shelton","CT","6484",32240,65736
794,"Noor Fisher",1948,3,"Female","557 Burns Boulevard","990","Weatherford","TX","76086",19120,19581
795,"Dean Evans",1962,6,"Male","2288 Pine Lane",NULL,"Auburn","ME","4210",20800,42411
796,"Madalynn Gonzalez",1932,4,"Female","115 Bayview Lane","35","Seattle","WA","98122",37485,55902
797,"Peyton Stewart",1981,10,"Male","182 Valley Street",NULL,"Lancaster","PA","17601",25917,52844
798,"Ulises Ward",1973,9,"Male","189 Forest Street",NULL,"Winder","GA","30680",18171,37056
799,"Paul Thompson",1976,1,"Male","48 Fourth Avenue",NULL,"Citrus Heights","CA","95621",19726,40220
800,"Canaan Long",1938,9,"Male","84497 Valley Stream Drive",NULL,"North Hollywood","CA","91605",15239,28644
801,"Abril Perry",1968,2,"Female","401 Bayview Lane",NULL,"Los Angeles","CA","90018",14553,29673
802,"Rodney Jackson",1958,12,"Male","649 Spruce Boulevard",NULL,"Rincon","GA","31326",23029,46954
803,"Cristian Adams",1986,7,"Male","239 Sussex Drive",NULL,"Huntington","WV","25705",21842,44534
804,"Jerry Abe",1968,6,"Male","691 Ocean View Street","1","Riverside","CA","92505",18619,37963
805,"Henley Anwar",1979,5,"Female","8799 Elm Avenue",NULL,"Mckinney","TX","75069",24684,50329
806,"Kaiser Watson",1975,6,"Male","9414 Summit Boulevard",NULL,"Philadelphia","PA","19145",18007,36715
807,"Elisha Rivera",1959,7,"Male","1583 Grant Avenue",NULL,"Jacksonville","FL","32218",19382,39521
808,"Paola Howard",1941,5,"Female","245 Martin Luther King Drive",NULL,"Fort Mill","SC","29715",26707,51014
809,"Oscar Sanders",1978,10,"Male","439 George Avenue",NULL,"Alpine","UT","84004",35834,73067
810,"Aspen Nguyen",1956,12,"Female","560 Eighth Boulevard","4730","San Leandro","CA","94578",21669,44183
811,"Zion Hill",1998,10,"Male","979 Fifth Avenue",NULL,"Columbus","OH","43211",11243,22922
812,"Maggie Abe",1992,1,"Female","441 Rose Lane",NULL,"Powell","OH","43065",41682,84987
813,"Veda Brown",1956,3,"Female","292 First Avenue","3","Rosebush","MI","48878",16542,33728
814,"Emilee Fu",1939,1,"Female","374 Lexington Street",NULL,"Warren","OH","44485",12406,11613
815,"Chad Gray",1972,8,"Male","801 12th Drive",NULL,"Barnhart","MO","63012",23836,48600
816,"Ray El-Mafouk",1961,7,"Male","9212 Plum Avenue",NULL,"Cordova","TN","38018",29571,60292
817,"Opal Fisher",1977,3,"Female","215 Main Drive",NULL,"Oxford","MI","48371",28463,58034
818,"Edison Hill",1951,7,"Male","5828 Wessex Drive",NULL,"Orlando","FL","32818",15849,43004
819,"Danielle Macron",1968,7,"Female","2699 Littlewood Avenue","5","Okmulgee","OK","74447",14293,29144
820,"Armando Nguyen",1973,8,"Male","7677 Little Creek Drive","296","San Antonio","TX","78210",12677,25850
821,"Ariella Fisher",1992,2,"Female","4633 Sixth Avenue",NULL,"Wyoming","MI","49519",18431,37583
822,"Jayden Howard",1999,11,"Female","88 George Street",NULL,"Kent","OH","44240",20305,41403
823,"Alvaro Cook",1958,7,"Male","386 11th Lane",NULL,"Mamaroneck","NY","10543",49546,101018
824,"Simeon Wilson",1989,4,"Male","989 Hill Lane",NULL,"Thomson","GA","30824",15755,32125
825,"Avah White",1939,12,"Female","80471 Eighth Street",NULL,"Tampa","FL","33610",13254,13596
826,"Judah Collins",1968,11,"Male","2003 Ninth Avenue",NULL,"Morrisville","PA","19067",39495,80526
827,"Ben Cook",1983,8,"Male","99 Mill Lane",NULL,"Loganville","GA","30052",21556,43953
828,"Alyson Carter",1963,12,"Female","407 Seventh Lane",NULL,"Birmingham","AL","35212",15471,31533
829,"Belle Parker",1996,9,"Female","871 Second Street","10","El Cajon","CA","92020",20947,42711
830,"Genesis Ortiz",1945,11,"Female","951 11th Avenue",NULL,"North Myrtle Beach","SC","29598",13409,23137
831,"Tristian White",2002,1,"Male","631 Elm Drive","3","Sylmar","CA","91342",19508,39778
832,"Melvin Barnes",1977,8,"Male","78 Lexington Street","8298","Lake Hopatcong","NJ","7849",34205,69747
833,"Charlie Martin",1965,10,"Male","600 Grant Lane",NULL,"Cape Coral","FL","33909",17140,34947
834,"Elijah Reyes",1956,4,"Male","3283 Park Lane",NULL,"Mokena","IL","60448",32083,77961
835,"Melina Nguyen",1997,4,"Female","37 Norfolk Boulevard",NULL,"Little Silver","NJ","7739",56252,114692
836,"Ahmed Anderson",1972,9,"Male","523 Federal Drive","7","Bronx","NY","10456",12475,25434
837,"Gia Davis",1964,2,"Female","532 Sixth Drive","11","Columbus","OH","43228",18420,37558
838,"Jessica Evans",1989,12,"Female","714 North Drive","9","Columbus","OH","43206",23104,47110
839,"Apollo Roberts",1968,2,"Male","531 Pine Avenue",NULL,"Eaton","IN","47338",15048,30681
840,"Esperanza Peres",1999,8,"Female","5342 Valley Stream Avenue","83","The Colony","TX","75056",31905,65051
841,"Lillian Rodriguez",1970,5,"Female","7499 Lake Boulevard","5382","Eight Mile","AL","36613",15207,31008
842,"Elliot Harris",1957,11,"Male","878 Forest Street",NULL,"Columbus","OH","43228",18420,37556
843,"Kamryn Adams",1944,2,"Male","359 Valley Street",NULL,"Indianapolis","IN","46221",17909,21547
844,"Lukas Ortiz",1999,4,"Male","176 River Boulevard",NULL,"Osceola","AR","72370",14249,29051
845,"Kennedy Farhad",2000,5,"Female","700 Madison Lane","1","Aurora","IL","60505",14200,28953
846,"Autumn Mitchell",1980,7,"Female","3 Main Street",NULL,"Fort Lauderdale","FL","33326",28826,58774
847,"Grant Carter",1973,7,"Male","671 Essex Street","2","Twin Falls","ID","83301",16378,33395
848,"Tatum Baker",1933,1,"Female","7736 Eighth Boulevard","631","Venice","FL","34293",14395,22894
849,"Legacy Peres",1974,6,"Female","95 12th Drive",NULL,"Yonkers","NY","10710",31299,63815
850,"Journey Ramirez",1963,2,"Female","339 Little Creek Lane",NULL,"Chula Vista","CA","91913",26957,54963
851,"Lamar Sanders",1991,9,"Male","18 Lake Avenue",NULL,"New York","NY","10039",17624,35940
852,"Blaze Bennett",1957,5,"Male","75540 Valley Street",NULL,"Palmdale","CA","93552",18103,36911
853,"Erin Burns",1985,12,"Female","232 Jefferson Boulevard","49","Jasper","IN","47546",21991,44838
854,"Zoe Gray",1960,3,"Female","963 11th Drive",NULL,"Sunnyvale","CA","94087",45509,92785
855,"Avi Martin",1953,1,"Male","127 Grant Street",NULL,"Butler","OH","44822",17161,34985
856,"Sebastian Howard",1980,11,"Male","2773 El Camino Lane","50","Muncie","IN","47304",20644,42086
857,"Magdalena Farhad",1974,11,"Female","535 Hill Boulevard",NULL,"Sarasota","FL","34232",19065,38872
858,"Paisleigh Perez",1970,2,"Female","2516 Essex Drive","2","Beaverton","OR","97008",23687,48295
859,"Paislee Collins",1991,6,"Female","5367 Pine Avenue",NULL,"Gadsden","AL","35902",19474,39708
860,"Jazmine Ortiz",1963,6,"Female","3248 Hill Drive",NULL,"Queensbury","NY","12804",22273,45416
861,"Analia Nelson",1983,7,"Female","2062 Fourth Street","2","Fontana","CA","92335",13739,28007
862,"Addilynn Bennett",1971,11,"Female","55378 Burns Avenue",NULL,"Rockford","IL","61109",18906,38554
863,"Bexley Howard",1992,8,"Female","9354 Lafayette Street",NULL,"Elkton","VA","22827",18335,37384
864,"Jenna Thompson",1990,11,"Female","6595 Ocean Drive",NULL,"North Brunswick","NJ","8902",31234,63684
865,"Lucia Gonzalez",1927,12,"Female","34 Bayview Drive",NULL,"Rialto","CA","92376",14632,26546
866,"Melody Clark",1984,11,"Female","800 Ninth Boulevard",NULL,"Lebanon","MO","65536",13963,28472
867,"Cayson Wood",1970,4,"Male","6829 Main Boulevard",NULL,"Pana","IL","62557",15676,31957
868,"Dominik Gutierrez",1958,8,"Male","8823 South Drive",NULL,"North Highlands","CA","95660",14318,29195
869,"Thaddeus Phillips",1983,10,"Male","151 Lafayette Drive","1","Eureka","CA","95503",17839,36372
870,"Aspen Stewart",1971,7,"Female","9243 Oak Street",NULL,"Atlanta","GA","30307",45818,93417
871,"Elsie Sanders",1980,2,"Female","466 Pine Drive",NULL,"Silver City","NM","88061",14642,29854
872,"Wynter Myers",1976,11,"Female","480 First Lane",NULL,"Los Angeles","CA","90044",12362,25207
873,"Fletcher Xi",1995,1,"Male","3357 Hill Lane","1","Freeland","PA","18224",16168,32966
874,"Valentin Peterson",1953,7,"Male","23 El Camino Street",NULL,"Clearwater","FL","33761",23528,47972
875,"Leonidas Labelle",1970,2,"Male","421 Essex Street",NULL,"Pinehurst","NC","28374",24206,49350
876,"Courtney Torres",1980,12,"Female","31 Lincoln Avenue","529","Miami","FL","33126",14901,30383
877,"Kaya Macron",1975,3,"Female","45682 Washington Lane","35","Ashland","KY","41102",18916,38568
878,"Riley Neufelder",1984,5,"Female","350 Third Avenue",NULL,"Alexandria","MN","56308",20179,41141
879,"Decker Wood",1996,2,"Male","5573 Sixth Lane",NULL,"Fort Dodge","IA","50501",18895,38526
880,"Marie Cook",1984,12,"Female","834 Tenth Lane",NULL,"Fort Wayne","IN","46809",16764,34181
881,"Emiliano Wood",1936,3,"Male","588 Lincoln Street",NULL,"Durham","NC","27713",30325,41763
882,"Cole Baker",1969,11,"Male","749 Oak Street",NULL,"Walnut Creek","CA","94598",42234,86113
883,"Declan Foster",1968,2,"Male","29 Martin Luther King Lane",NULL,"Sherwood","AR","72120",22377,45625
884,"Princess Chen",1957,9,"Female","314 Fourth Street","5","Kirkland","WA","98033",49629,101193
885,"Kannon Harris",1956,2,"Male","690 Jefferson Lane",NULL,"Rochelle","IL","61068",18590,37898
886,"Adele Anwar",1937,9,"Female","7336 First Avenue",NULL,"Greensburg","PA","15601",23074,52315
887,"Kailey Wright",1991,10,"Female","207 Washington Lane",NULL,"Medford","NJ","8055",39269,80060
888,"Camila Braun",1930,10,"Female","711 South Boulevard",NULL,"Glenview","IL","60025",38274,50341
889,"Naya Howard",1972,7,"Female","69590 Rose Drive","57","Williamstown","NJ","8094",24911,50790
890,"Alivia Xi",1986,11,"Female","2043 Mill Street",NULL,"Grand Prairie","TX","75050",18334,37384
891,"Kane Martin",1961,6,"Male","55 Fourth Drive",NULL,"Honesdale","PA","18431",17302,35274
892,"Timothy Anderson",1989,7,"Male","498 Mountain View Avenue",NULL,"Mackinaw","IL","61755",23199,47300
893,"River Wilson",1984,9,"Male","600 River Lane","8","Compton","CA","90221",12849,26201
894,"Kelly Reed",1958,2,"Female","1563 Summit Boulevard",NULL,"Glendale","CA","91205",16842,20783
895,"Trent Peres",1986,10,"Male","514 Sixth Boulevard",NULL,"San Antonio","TX","78240",21563,43968
896,"Kairo Morris",1992,7,"Male","5222 Valley Stream Avenue",NULL,"Harlem","GA","30814",16568,33778
897,"Sloan Nelson",1971,3,"Female","7554 Sixth Street",NULL,"Louisville","OH","44641",18936,38611
898,"Paula Gutierrez",1951,3,"Female","7276 Valley Drive",NULL,"Sioux Falls","SD","57107",20153,39082
899,"Janiyah Morales",1990,6,"Female","5544 Grant Avenue",NULL,"Ypsilanti","MI","48197",23487,47891
900,"Presley Nguyen",1972,5,"Female","4191 Maple Avenue",NULL,"Bronx","NY","10463",25537,52063
901,"Chance Ramirez",1997,1,"Male","28 Madison Lane",NULL,"Cambria Heights","NY","11411",24200,49342
902,"Aisha Kelly",1970,12,"Female","7406 Mill Avenue",NULL,"Somerset","CA","95684",19471,39700
903,"Kieran Rogers",1996,12,"Male","1430 Elm Avenue","9089","Fremont","CA","94536",33727,68767
904,"Darius Thomas",1955,1,"Male","54 George Avenue",NULL,"Carson City","NV","89701",19392,39543
905,"Natasha Roman",1978,4,"Female","40 River Boulevard","47","Tucson","AZ","85745",22662,46209
906,"Braydon Flores",1984,2,"Male","271 Sixth Drive",NULL,"Lansdale","PA","19446",31595,64419
907,"Callie Fisher",1969,11,"Female","687 Fifth Boulevard",NULL,"Vero Beach","FL","32960",16234,33098
908,"Kinslee Schmidt",1962,12,"Female","545 Eighth Avenue","4","Houston","TX","77086",14959,30495
909,"Kylan Murphy",1975,1,"Male","2270 Sixth Lane","10","Humble","TX","77346",32943,67170
910,"Aubree Wright",1980,10,"Female","675 Fifth Avenue",NULL,"Baton Rouge","LA","70815",17412,35501
911,"Karlee Williams",1973,6,"Female","9846 Second Lane","293","Colmar","PA","18915",26545,54124
912,"Chase Ward",1954,12,"Male","696 George Lane","8","Hartsdale","NY","10530",44664,40957
913,"Riya Lopez",1977,5,"Female","939 Main Lane",NULL,"Laurel","MD","20723",35553,72478
914,"Whitney Mitchell",1950,1,"Female","867 Valley Stream Boulevard","645","Sanford","FL","32773",17736,26574
915,"Addison Long",1941,8,"Female","3553 Mountain View Drive",NULL,"Brandon","MS","39042",22304,23821
916,"Brooklyn Morris",1964,9,"Female","1392 Plum Avenue","6","Brooklyn","NY","11214",18719,38165
917,"Ailani Carter",1951,7,"Female","267 Birch Boulevard",NULL,"Iron Mountain","MI","49801",19243,39238
918,"Emelia Green",2001,2,"Female","939 Lake Drive",NULL,"North Dartmouth","MA","2747",25308,51601
919,"Galilea Fox",1975,4,"Female","5810 Sixth Drive",NULL,"Lucama","NC","27851",15938,32491
920,"Joy Campbell",2000,10,"Female","2481 Hillside Street",NULL,"Hyde Park","MA","2136",23691,48308
921,"Jazmin Sanchez",1970,6,"Female","620 12th Avenue","6","Miami","FL","33155",20499,41800
922,"Danica Morales",1993,2,"Female","31919 Summit Boulevard",NULL,"Ankeny","IA","50021",29680,60510
923,"Mina Taylor",1995,7,"Female","7454 12th Lane",NULL,"Pleasant Prairie","WI","53158",30288,61760
924,"Alana Lonsdale",1934,8,"Female","726 Oak Avenue",NULL,"Silver City","NM","88062",16654,25066
925,"Victoria Labelle",1942,2,"Female","3601 Catherine Boulevard","8","Knoxville","TN","37931",24801,44469
926,"Mercy Russell",1998,8,"Female","729 Wessex Avenue",NULL,"Griffith","IN","46319",21992,44842
927,"Leroy Gutierrez",2002,1,"Male","66 Birch Lane",NULL,"Okatie","SC","29909",14305,29169
928,"Bonnie Braun",1998,7,"Female","5995 Valley Stream Avenue","18","Portland","OR","97210",42850,87372
929,"Joshua Ortiz",1973,4,"Male","574 Norfolk Street",NULL,"Chesterfield","VA","23832",26918,54881
930,"Arely Gonzalez",1970,3,"Female","732 Lincoln Drive","4","Tampa","FL","33607",15447,31497
931,"Julio Rodriguez",1995,7,"Male","7043 Ocean Avenue",NULL,"Oxnard","CA","93033",14076,28703
932,"Suzette Reed",1984,4,"Female","334 Birch Drive",NULL,"Thompsons Station","TN","37179",27637,56350
933,"Zechariah Cook",1988,12,"Male","3487 Bayview Drive",NULL,"Upper Marlboro","MD","20774",33295,67886
934,"Koa Ross",1965,4,"Male","377 Lake Lane",NULL,"Philadelphia","PA","19145",18007,36711
935,"Ivy Macron",1959,1,"Female","96 Lake Lane","613","Maywood","IL","60153",15451,31505
936,"Chase Bell",1973,11,"Male","298 Federal Avenue","1","Phoenix","AZ","85023",24064,49068
937,"Jaycee Taylor",1978,11,"Female","37 Sixth Lane",NULL,"Albuquerque","NM","87105",14078,28704
938,"Prince Labelle",1937,6,"Male","996 Valley Drive","97","Fresno","CA","93650",12508,26126
939,"Tristen Jackson",1969,7,"Male","2040 Washington Boulevard","2","Versailles","KY","40383",21869,44587
940,"Carter Macron",1994,10,"Male","7091 Lexington Lane","69","Fayetteville","AR","72701",22964,46822
941,"Antonio Davis",1979,4,"Male","5468 Little Creek Drive",NULL,"Skokie","IL","60077",21801,44452
942,"Andrew Young",1983,2,"Male","169 Oak Street",NULL,"Seneca","PA","16346",16237,33108
943,"Decker Gomez",1994,6,"Male","9804 Third Street",NULL,"Morganton","NC","28655",16445,33534
944,"Corinne Brown",1973,2,"Female","54 Valley Lane",NULL,"Chicago","IL","60629",14497,29564
945,"Clarissa Long",1952,3,"Female","488 Bayview Boulevard","781","Placentia","CA","92870",26675,46945
946,"Titan Adams",1972,1,"Male","73 Essex Lane",NULL,"Morrisville","NC","27560",37121,75682
947,"Norah Ryan",1958,10,"Female","7561 Valley Avenue",NULL,"Greensboro","NC","27407",19453,39661
948,"Aden Rodriguez",1999,6,"Male","8460 Oak Lane",NULL,"Portland","ME","4103",23785,48495
949,"Blakely Roman",1952,3,"Female","816 El Camino Drive",NULL,"Paradise","CA","95967",15436,19199
950,"Lawson Howard",1944,7,"Male","1222 First Drive",NULL,"Rochester","MN","55903",23553,40696
951,"Liberty Rivera",1988,7,"Female","95410 Pine Boulevard",NULL,"Arlington","VA","22203",47408,96661
952,"Caylee Schmidt",1964,11,"Female","4329 El Camino Boulevard",NULL,"Newland","NC","28657",13018,26546
953,"Kathryn Morales",1985,10,"Female","316 Valley Stream Avenue",NULL,"North Fork","CA","93643",16643,33934
954,"Alyssa Cox",1969,9,"Female","64 Mill Street",NULL,"Franklin","WI","53132",29924,61008
955,"Luis Allen",1986,11,"Male","27934 11th Street",NULL,"Fort Lauderdale","FL","33312",20995,42808
956,"Nickolas Lopez",1999,2,"Male","92196 Tenth Drive",NULL,"Leesburg","VA","20176",44196,90104
957,"Naya Gonzalez",1964,12,"Female","292 Tenth Street",NULL,"Sacramento","CA","95820",17435,35553
958,"Kaison Turner",1994,2,"Male","225 Ocean View Avenue",NULL,"Richmond","VA","23235",26269,53554
959,"Aaden Campbell",1986,3,"Male","858 Plum Avenue",NULL,"Scarborough","ME","4074",29237,59613
960,"Briar Reed",1928,9,"Female","984 Little Creek Lane","501","Flushing","NY","11355",13810,17150
961,"Stephen Hill",1952,11,"Male","391 Martin Luther King Boulevard",NULL,"San Leandro","CA","94577",24971,30962
962,"Marley Russell",1960,6,"Male","485 Birch Boulevard","2","Napoleon","OH","43545",18600,37927
963,"Khaleesi Green",1986,11,"Female","776 Bayview Avenue","95","Commack","NY","11725",34188,69706
