"customer_id","first_name","last_name","address_1","address_2","city","zip_code","state_id"
1834,"Griffin","King","7154 Lafayette Drive",NULL,"Las Cruces","88005",43
1835,"Paulina","Jones","903 Norfolk Boulevard",NULL,"Mobile","36610",21
1836,"Haley","Sanders","658 Plum Avenue","7","Fort Lauderdale","33309",19
1837,"Ronan","Morgan","21 Birch Drive",NULL,"Saint Louis","63119",25
1838,"Lainey","Taylor","312 Burns Boulevard",NULL,"Chesapeake","23321",41
1839,"Alora","White","112 Elm Avenue","844","North Hollywood","91606",1
1840,"Bailee","Labelle","352 Hill Lane",NULL,"Vancouver","98663",29
1841,"Kelsey","Burns","836 Summit Boulevard","1677","Candor","13743",2
1842,"Curtis","Roman","87 Ocean Avenue",NULL,"Dearborn","48126",10
1843,"Elijah","Wilson","515 Spruce Boulevard",NULL,"Wyoming","49519",10
1844,"Leighton","Cook","9458 Park Boulevard",NULL,"El Cajon","92021",1
1845,"Zoe","Adams","457 Summit Lane",NULL,"Parma","63870",25
1846,"Joanna","Harris","89 Oak Lane",NULL,"Buffalo","14215",2
1847,"Adalyn","Sanchez","6577 Catherine Lane",NULL,"Santa Barbara","93101",1
1848,"Quincy","Fox","9995 Pine Avenue",NULL,"Middletown","45042",16
1849,"Chloe","Nguyen","412 Fifth Boulevard",NULL,"New York","10002",2
1850,"Marcus","Ramirez","6039 Valley Stream Street",NULL,"Petaluma","94954",1
1851,"Harmoni","Fox","2855 Sixth Avenue",NULL,"Naperville","60565",22
1852,"Douglas","Abe","300 West Avenue","4","Cullman","35055",21
1853,"Vicente","Gao","5844 Littlewood Street","6007","Wagoner","74477",12
1854,"Darian","Lonsdale","22 First Boulevard",NULL,"East Peoria","61611",22
1855,"Gwendolyn","Rogers","429 Grant Boulevard",NULL,"Elmer","8318",32
1856,"Galilea","Clark","829 Mill Boulevard",NULL,"Manassas","20109",41
1857,"Eileen","Chen","336 North Street","3","Cincinnati","45224",16
1858,"Daniel","Martinez","894 Catherine Boulevard",NULL,"Fort Plain","13339",2
1859,"Daleyza","Campbell","444 Forest Boulevard",NULL,"Holland","49423",10
1860,"Jayla","Jenkins","26 Martin Luther King Drive",NULL,"Houston","77081",11
1861,"Reina","Cox","48190 Plum Drive","23","Lavallette","8735",32
1862,"Conner","Harris","6427 Martin Luther King Drive",NULL,"Syracuse","13210",2
1863,"Angela","Jenkins","9915 Burns Lane",NULL,"Dover","19901",36
1864,"Lorenzo","Thomas","97542 Hillside Lane",NULL,"Liverpool","13090",2
1865,"Finnegan","Campbell","7944 Hill Lane","7","Lagrange","46761",35
1866,"Yusuf","Rivera","2066 Ninth Lane",NULL,"Willowbrook","60527",22
1867,"Amber","Masvidal","5295 Pine Street",NULL,"Marietta","30067",15
1868,"Emory","Lopez","2130 Valley Stream Lane","779","Salt Lake City","84120",30
1869,"Halle","Rivera","73 Oak Street",NULL,"Dallas","75206",11
1870,"Tinley","Watson","364 12th Drive","2","Tacoma","98445",29
1871,"Samara","Young","4704 Essex Boulevard",NULL,"Piedmont","94620",1
1872,"Angelica","Long","189 Washington Street","3774","Trinity","27370",14
1873,"Nathaniel","Lopez","9895 El Camino Boulevard",NULL,"Buzzards Bay","2532",23
1874,"Isabella","Young","225 Lake Boulevard",NULL,"Farmington","48331",10
1875,"August","Braun","331 Oak Lane",NULL,"Antioch","94531",1
1876,"Gloria","Wright","1132 Hill Street",NULL,"Boone","28607",14
1877,"Aarav","Farhad","6035 Forest Avenue",NULL,"Bronx","10460",2
1878,"Blaire","Wright","9384 Ocean Avenue",NULL,"Bartlesville","74003",12
1879,"Raul","Gao","613 First Boulevard",NULL,"Saint Clairsville","43950",16
1880,"Jessie","Parker","141 Sixth Boulevard",NULL,"Cochran","31014",15
1881,"Joseph","Schmidt","6283 Rose Avenue",NULL,"Chantilly","20152",41
1882,"Paris","Powell","8 Hillside Lane",NULL,"Colcord","74338",12
1883,"Zayden","Brown","655 George Boulevard",NULL,"Laguna Beach","92651",1
1884,"Kaylin","Foster","52292 East Street",NULL,"Baltimore","21224",31
1885,"Gerardo","Gonzalez","575 Bayview Lane",NULL,"Franklin","37067",18
1886,"Greta","Turner","44 Valley Boulevard",NULL,"Pottsboro","75076",11
1887,"Allan","Davis","420 Oak Drive","1","Peckville","18452",6
1888,"Randall","Parker","3512 Forest Street",NULL,"Mount Vernon","10552",2
1889,"Kyng","El-Mafouk","207 Ocean View Street",NULL,"Berkeley Heights","7922",32
1890,"Liana","Jones","3276 Maple Street",NULL,"Waukegan","60085",22
1891,"Ethan","Smith","9141 Ocean View Lane",NULL,"Riverside","52327",3
1892,"Elsa","Lee","354 Federal Street",NULL,"Cleveland","44120",16
1893,"Cooper","Labelle","8373 Birch Boulevard","30","New York","10034",2
1894,"Matthew","Murphy","316 Grant Drive","2","Beaverdam","23015",41
1895,"Eliza","Morgan","273 Elm Drive",NULL,"Oklahoma City","73159",12
1896,"Kashton","Farhad","841 Wessex Boulevard",NULL,"Marion","52302",3
1897,"Bella","Lewis","682 Federal Lane",NULL,"Dalton","30720",15
1898,"Gabriela","Price","15664 Lafayette Street","10","Boulder","80301",8
1899,"Amira","Bailey","723 Fourth Drive",NULL,"Eastford","6242",20
1900,"Marie","Rivera","532 Lake Drive",NULL,"Waldorf","20603",31
1901,"Chase","Brown","9079 Second Drive",NULL,"Blackville","29817",27
1902,"Baylor","Cook","4779 Lafayette Avenue",NULL,"Ravenna","44266",16
1903,"Conor","Morales","53 Elm Street",NULL,"Wailuku","96793",48
1904,"Aiyana","Robinson","3374 Littlewood Street",NULL,"Richmond","94804",1
1905,"Mariana","Torres","99 Fifth Street",NULL,"Elk Grove","95624",1
1906,"Janelle","Campbell","847 Martin Luther King Lane","97","Ray City","31645",15
1907,"Aydin","Jenkins","878 Summit Avenue","10","Victoria","77901",11
1908,"Simon","Diaz","73 South Lane","32","Oriskany Falls","13425",2
1909,"Charlie","Phillips","378 West Boulevard","88","Charlotte","28215",14
1910,"Andre","Faraday","1915 Catherine Boulevard","287","Milford","19963",36
1911,"Richard","Peres","2547 El Camino Street",NULL,"Lincoln Park","48146",10
1912,"Jordan","White","642 Ocean View Lane",NULL,"Kissimmee","34746",19
1913,"Maggie","Ajami","6768 Federal Avenue",NULL,"Fontana","92335",1
1914,"Odin","Schmidt","8 Pine Street",NULL,"Lucasville","45648",16
1915,"Leila","Gomez","655 Mountain View Lane",NULL,"Logan","84321",30
1916,"Henley","Russell","1425 Fifth Street",NULL,"Wallington","7057",32
1917,"Benjamin","Anderson","914 Spruce Drive",NULL,"Maquon","61458",22
1918,"Memphis","Davis","8278 Grant Lane","5","Delray Beach","33445",19
1919,"Ariyah","Bell","6976 Ocean View Avenue",NULL,"Bothell","98021",29
1920,"Vihaan","Cook","603 Lake Avenue",NULL,"Los Angeles","90007",1
1921,"Malik","Torres","9 Lafayette Lane",NULL,"Colfax","54730",26
1922,"Aylin","Clark","68 Rose Boulevard","8","Corpus Christi","78418",11
1923,"Yahir","Lopez","770 Maple Street",NULL,"Broxton","31519",15
1924,"Kayleigh","Richardson","2725 Jefferson Drive",NULL,"Louisville","40299",4
1925,"Soren","Hall","727 Valley Stream Boulevard",NULL,"Easton","6612",20
1926,"Zyaire","Morales","1749 Spruce Street",NULL,"Lampasas","76550",11
1927,"Elaine","Cox","129 Sussex Street","1590","Concord","28025",14
1928,"Harrison","Green","9380 Hill Drive",NULL,"Palm Bay","32905",19
1929,"Anna","King","8740 Lafayette Drive",NULL,"Lindenhurst","11757",2
1930,"Billy","Roberts","9070 Third Boulevard",NULL,"Willsboro","12996",2
1931,"Lennon","Richardson","6831 Valley Boulevard",NULL,"San Rafael","94901",1
1932,"Maxim","Wright","70 Tenth Boulevard","5040","Grand Forks","58201",45
1933,"Morgan","Merkel","3863 River Avenue",NULL,"Lincoln","95648",1
1934,"Wayne","Hughes","3315 Lake Lane",NULL,"Miltona","56354",34
1935,"Aurora","Phillips","6077 Sixth Avenue",NULL,"Rockingham","28379",14
1936,"Braylen","Wright","30 Catherine Street",NULL,"Andrews","29510",27
1937,"Abram","Fox","41 East Boulevard","5","Tampa","33617",19
1938,"Malik","Reed","7401 Seventh Street",NULL,"Manchester","37355",18
1939,"Linda","Carter","265 Little Creek Street",NULL,"Mira Loma","91752",1
1940,"Jaycee","Reyes","1635 Sussex Lane",NULL,"Upper Marlboro","20774",31
1941,"Miguel","Flores","338 George Avenue",NULL,"Renton","98059",29
1942,"Jasiah","Jackson","5157 Seventh Drive","8","San Marcos","92069",1
1943,"Madelyn","Lee","521 Mountain View Lane",NULL,"Ridgecrest","93555",1
1944,"Orion","Moore","1433 Rose Boulevard",NULL,"Hemet","92545",1
1945,"Juan","Bell","6223 Maple Lane",NULL,"Bristol","37620",18
1946,"Madeleine","Rogers","759 Madison Drive","50","Iuka","62849",22
1947,"Bodie","Long","782 Hill Lane",NULL,"Fresno","93725",1
1948,"Elisabeth","Kelly","4135 Valley Stream Lane",NULL,"Johnson City","37615",18
1949,"Jon","Adams","621 Rose Avenue",NULL,"Pomona","91768",1
1950,"Daniela","Myers","35 Fifth Street",NULL,"Stockton","95219",1
1951,"Keaton","Burns","1089 Norfolk Avenue","164","Syracuse","13212",2
1952,"Malaya","Young","893 Littlewood Lane",NULL,"Wilson","27896",14
1953,"Mateo","Collins","2687 Burns Avenue","4","Ridgewood","7450",32
1954,"Raina","Anwar","7072 Mountain View Avenue",NULL,"Meeker","74855",12
1955,"Leif","Butler","3904 Martin Luther King Drive","12","Monroe","28110",14
1956,"Pierce","Reed","74 Sixth Avenue",NULL,"Omaha","68164",49
1957,"Amanda","Torres","71858 Mountain View Street",NULL,"Menasha","54952",26
1958,"Shmuel","Jackson","675 Norfolk Drive",NULL,"Houston","77064",11
1959,"Tony","Watson","530 Federal Drive","6486","Middletown","10940",2
1960,"Makai","Lee","9181 Elm Avenue",NULL,"Stockton","95219",1
1961,"Valeria","Perry","6595 Summit Boulevard",NULL,"Carlisle","50047",3
1962,"Alexa","Martin","596 Ninth Street",NULL,"Camp Hill","17011",6
1963,"Lena","Abe","1957 Park Lane","10","Burley","83318",37
1964,"Brooke","Perez","7508 Grant Street",NULL,"Seminole","33777",19
1965,"Ellen","Miller","5063 Seventh Avenue",NULL,"Independence","44131",16
1966,"Elisha","Ajami","4 George Lane",NULL,"Narberth","19072",6
1967,"Genesis","Reyes","8651 North Boulevard",NULL,"Bellbrook","45305",16
1968,"Jocelyn","Martin","711 Tenth Street",NULL,"Newnan","30263",15
1969,"Allyson","Neufelder","3124 Madison Drive",NULL,"Lincolnton","30817",15
1970,"Blaire","Carter","4949 South Avenue",NULL,"Rising Sun","21911",31
1971,"Rayan","Braun","323 Mountain View Lane",NULL,"Kirbyville","75956",11
1972,"Mara","Merkel","316 Lexington Boulevard",NULL,"Chesapeake","23323",41
1973,"Aniyah","Long","4822 Jefferson Avenue",NULL,"Charleston","25303",28
1974,"Caspian","Smith","1651 Oak Drive",NULL,"Anaheim","92805",1
1975,"Colt","Barnes","927 River Street",NULL,"Gregory","78359",11
1976,"Abraham","Macron","124 Madison Lane",NULL,"Baltimore","21239",31
1977,"Isla","Roberts","256 Ocean Drive",NULL,"Dover","72837",17
1978,"Toby","Chen","4405 Wessex Drive",NULL,"Chattanooga","37421",18
1979,"Kailyn","Gomez","6144 Summit Street","54","Trenton","30752",15
1980,"Randall","Farhad","469 First Lane","9","Roanoke","76262",11
1981,"Sullivan","Cruz","679 Bayview Lane",NULL,"Cedarville","49719",10
1982,"Lucinda","Burns","8990 Plum Street",NULL,"Brewster","2631",23
1983,"Samuel","Morales","9291 Jefferson Drive",NULL,"Vero Beach","32967",19
1984,"Nyla","Schmidt","324 Lafayette Drive",NULL,"Minden","71055",7
1985,"Luca","Wilson","1804 Madison Lane",NULL,"Columbus","43223",16
1986,"Douglas","Bell","320 Second Street",NULL,"Southaven","38671",38
1987,"Alina","Watson","93 Mill Drive","9906","Knoxville","37918",18
1988,"Adelaide","Diaz","413 East Boulevard",NULL,"Midlothian","60445",22
1989,"Markus","Hall","566 Lexington Drive",NULL,"Phoenix","85053",13
1990,"Lila","Parker","899 Maple Street",NULL,"Coshocton","43812",16
1991,"Jaziel","Howard","295 West Avenue",NULL,"Bienville","71008",7
1992,"Brynlee","Kelley","512 Second Avenue",NULL,"Kennewick","99336",29
1993,"Elsie","Macron","27 Birch Avenue",NULL,"Dinuba","93618",1
1994,"Cali","Brooks","31 Hill Boulevard","768","Myrtle Beach","29579",27
1995,"Donald","Xi","2183 Catherine Boulevard",NULL,"Pacific","63069",25
1996,"Jose","Faraday","6577 Lexington Lane","9","Freeport","11520",2
1997,"Ximena","Richardson","2 Elm Drive","955","Independence","41051",4
1998,"Annika","Russell","276 Fifth Boulevard",NULL,"Elizabeth","7201",32
1999,"Juelz","Roman","259 Valley Boulevard",NULL,"Camp Hill","17011",6
2000,"Kenia","Harris","472 Ocean View Street",NULL,"Merrimack","3054",42
